          1     1887.846582         70.19308680         0.000000000         0.000000000        0.3159745731    
          2    0.3700000000E-02    0.2981283331E-03     0.000000000         0.000000000        0.2631301140E-01
          3    0.9100000000E-02     2137.371102         0.000000000         0.000000000        0.9685567504    
          4     1.531736441         8469.978017         0.000000000         0.000000000        0.9928397714    
          5     259563.9741         15379.26674         0.000000000         0.000000000        0.9940789358    
          6    -475386.2684         16447.56464         0.000000000         0.000000000        0.9873612983    
          7     381628.1038         42.32448634         0.000000000         0.000000000        0.3328790177    
          8    -67509.27143        0.7998802876E-04     0.000000000         0.000000000        0.1679001097E-01
          9     47.15363329        0.1992041630E-02     0.000000000         0.000000000        0.2527352292    
         10    0.3900332857E-02     3.033526363         0.000000000         0.000000000        0.1781042130    
         11     1.862674657        0.1999987218E-03     0.000000000         0.000000000        0.7920322353E-02
         12    0.1500000000E-02    0.1600421780         0.000000000         0.000000000        0.1865635807E-01
         13     3.207454150         0.000000000         0.000000000         0.000000000         0.000000000    
         14    0.9600372123E-02     0.000000000         0.000000000         0.000000000         0.000000000    
         15     1.939394443         0.000000000         0.000000000         0.000000000         0.000000000    
