      0.7245531448E+04    0.1232394240E-01    0.1119785811E-01    0.3916659334E-03    0.2290614319E+00    0.4368353783E+05   -0.3813065944E+04   -0.6743350741E+05   -0.1030176868E+05
      0.1232394240E-01    0.3278190512E-06   -0.1096789850E-06    0.2825729744E-08    0.6174367784E-06    0.1147125320E+00   -0.2169539091E-02   -0.1807082786E+00   -0.3708119922E-01
      0.1119785811E-01   -0.1096789850E-06    0.2297187308E-06    0.1586631534E-08    0.4089927930E-06    0.8418626192E-01   -0.2400966191E-01   -0.1214491444E+00    0.5017576853E-03
      0.3916659334E-03    0.2825729744E-08    0.1586631534E-08    0.9207902175E-07   -0.6362906750E-07   -0.3249381366E-01    0.4607081801E-01    0.4070250917E-01   -0.5995574646E-01
      0.2290614319E+00    0.6174367784E-06    0.4089927930E-06   -0.6362906750E-07    0.5623848573E-04    0.2382909581E+02   -0.3682945157E+02   -0.1713056939E+02    0.3376249461E+02
      0.4368353783E+05    0.1147125320E+00    0.8418626192E-01   -0.3249381366E-01    0.2382909581E+02    0.1546539138E+08   -0.3231876393E+08   -0.3100467803E+07    0.2728038830E+08
     -0.3813065944E+04   -0.2169539091E-02   -0.2400966191E-01    0.4607081801E-01   -0.3682945157E+02   -0.3231876393E+08    0.1025636412E+09   -0.6647845240E+08   -0.2699033703E+08
     -0.6743350741E+05   -0.1807082786E+00   -0.1214491444E+00    0.4070250917E-01   -0.1713056939E+02   -0.3100467803E+07   -0.6647845240E+08    0.2520304503E+09   -0.2170137760E+09
     -0.1030176868E+05   -0.3708119922E-01    0.5017576853E-03   -0.5995574646E-01    0.3376249461E+02    0.2728038830E+08   -0.2699033703E+08   -0.2170137760E+09    0.3047766661E+09
