      0.1026761897E+06    0.1890461174E-01    0.1298961528E-02    0.4255364340E+00    0.1855436019E+07    0.9688305001E+07   -0.3790890543E+08    0.2356396321E+08
      0.1890461174E-01    0.1937122328E-07    0.1525967839E-08    0.1035264770E-06    0.4482555199E+00    0.2346972997E+01   -0.9163295391E+01    0.5690851496E+01
      0.1298961528E-02    0.1525967839E-08    0.7491762222E-08   -0.4058703814E-08   -0.3972968214E-01   -0.1371194021E+00    0.7137700238E+00   -0.5071539503E+00
      0.4255364340E+00    0.1035264770E-06   -0.4058703814E-08    0.6787667653E-05    0.3820802768E+02    0.1534193653E+03   -0.6915687829E+03    0.4683031395E+03
      0.1855436019E+07    0.4482555199E+00   -0.3972968214E-01    0.3820802768E+02    0.2994516686E+09    0.6625350010E+09   -0.4157028266E+10    0.3208486192E+10
      0.9688305001E+07    0.2346972997E+01   -0.1371194021E+00    0.1534193653E+03    0.6625350010E+09    0.6869490933E+10   -0.2529294106E+11    0.1720054395E+11
     -0.3790890543E+08   -0.9163295391E+01    0.7137700238E+00   -0.6915687829E+03   -0.4157028266E+10   -0.2529294106E+11    0.1210228045E+12   -0.1083172048E+12
      0.2356396321E+08    0.5690851496E+01   -0.5071539503E+00    0.4683031395E+03    0.3208486192E+10    0.1720054395E+11   -0.1083172048E+12    0.1319416028E+12
