      0.1151262541E-03     13.51663970        -19.55088363        -5.188369336         11.40138410    
       13.51663970         2562214.585        -4699256.159        -86950.89323         2444806.747    
      -19.55088363        -4699256.159         12363650.16        -6448758.212        -2033943.098    
      -5.188369336        -86950.89323        -6448758.212         18254011.42        -12275228.18    
       11.40138410         2444806.747        -2033943.098        -12275228.18         13645581.14    
