0 138425 2016716 1.567739129 0.002176440088
1 138425 2016716 2.211110592 0.004180314951
2 138430 518450 1.469962955 0.0007979878574
3 138430 518450 1.636818528 0.00271173846
4 138430 518450 1.753805399 0.002906878944
5 138430 518450 1.848103046 0.004438230302
6 138430 518450 1.932296038 0.006451222114
7 138430 518450 2.160336018 0.004751081578
8 138809 113992 1.526345372 0.002262603259
9 138809 113992 1.596506357 0.004533332307
10 138809 113992 1.957743526 0.004109357018
11 138809 113992 2.073034048 0.004666587338
12 138809 366347 1.644840598 0.002823520917
13 138809 366347 2.038058996 0.003631600877
14 138809 366347 2.116802692 0.003994792234
15 138809 366347 2.198528051 0.004102222156
16 138809 451162 1.494064808 0.001592418528
17 138809 451162 1.922656059 0.003441003384
18 138809 451162 2.052610397 0.004702535924
19 138809 480084 1.513163686 0.001600383315
20 138809 480084 1.675947666 0.002707230859
21 138809 480084 2.085080147 0.00401204126
22 138809 480084 2.130320311 0.005008079112
23 138809 480084 2.424077511 0.008344422095
24 138809 701566 1.525164008 0.001833677874
25 138809 701566 1.753056407 0.002777295187
26 138809 701566 1.904684067 0.00310741365
27 138811 20147 2.164291859 0.003927925136
28 138811 20147 2.411098719 0.00446819514
29 138811 21932 1.494456649 0.002015430713
30 138811 172366 1.590405107 0.002632794436
31 138811 172366 1.767622709 0.002443398815
32 138811 172366 1.789241552 0.006609460339
33 138811 218410 2.398309946 0.004355229903
34 138815 45187 1.626230836 0.001964305528
35 138815 47316 1.920010209 0.00490323687
36 138815 47316 2.059363365 0.01061297394
37 138815 47316 2.735766411 0.01428182703
38 138815 128741 2.159665108 0.01044267323
39 138815 128741 2.197885752 0.004974324256
40 138815 128741 2.678383589 0.005253828596
41 138815 169459 1.73955977 0.00255713379
42 138815 292212 1.723520994 0.004625181668
43 138815 417834 1.918963075 0.002774668159
44 138815 417834 2.21451807 0.003898090916
45 138818 115003 1.470092297 0.0003763919813
46 138818 115003 1.606220245 0.001540635247
47 138818 115003 1.924576402 0.004088486545
48 138818 115003 2.036043644 0.004017271101
49 138818 115003 2.19778347 0.00481887022
50 138818 115003 2.311764479 0.005910551641
51 138819 590415 1.646700621 0.003259330289
52 138819 590415 1.77364397 0.0034594764
53 138819 590415 2.04008007 0.003213874297
54 138819 875681 1.470371008 0.001511974609
55 138819 875681 2.537466049 0.008149769157
56 138819 875681 2.645709515 0.008392849006
57 138819 998475 1.789918423 0.002959794365
58 138819 998475 1.835934997 0.005633657798
59 138819 998475 1.905659676 0.003408854362
60 138820 268680 1.684147 0.003524250817
61 138820 268680 1.951107979 0.003366684541
62 138820 268680 2.243690491 0.004616377875
63 138820 268680 2.325437307 0.005322354846
64 138820 283696 1.516410112 0.0005497392849
65 138820 283696 1.935385585 0.002842258662
66 138820 283696 2.181986332 0.003357249778
67 138820 553885 1.642518878 0.002986789448
68 138820 553885 2.039055347 0.003798946971
69 138820 553885 2.382812977 0.006994826254
70 138822 6131 2.009324551 0.003179526422
71 138822 571273 1.592431307 0.001388100558
72 138822 571273 1.625780582 0.002194163157
73 138822 571273 1.728054285 0.002141501289
74 138822 571273 1.74421823 0.00195474457
75 138822 571273 2.34395504 0.006142257713
76 138831 401248 1.480384588 0.001984244911
77 138831 401248 1.509659171 0.0009315102361
78 138831 401248 1.882911086 0.006160310935
79 138831 403329 2.107311487 0.004769869614
80 138831 473748 1.67347908 0.001987483352
81 138831 573188 1.714354157 0.006165501662
82 138831 573188 1.810007334 0.002730321838
83 138831 1142083 1.499403238 0.0007837556186
84 138831 1142083 1.56249392 0.002049692906
85 138831 1142083 1.705265641 0.002373330295
86 138831 1142083 1.808195233 0.002233984647
87 138838 411243 1.661321402 0.002131459769
88 138838 411243 1.7291646 0.001972927013
89 138838 411243 1.738965631 0.001984449103
90 138838 411243 2.399159908 0.004521061666
91 138838 551652 1.754499912 0.001921990071
92 138838 609316 1.615104437 0.002903952263
93 138838 609316 2.208393812 0.005590976216
94 138838 769459 1.607872963 0.001923895208
95 138838 769459 2.636261463 0.00862387754
96 138838 816929 1.515892029 0.0009890366346
97 138838 970027 1.559122682 0.002081498271
98 138838 1100821 1.691800475 0.002905380446
99 138838 1100821 2.181383848 0.0037803757
100 138838 1830214 1.714222431 0.002078389749
101 138838 1830214 1.852193475 0.002168151084
102 138838 1830214 2.76868248 0.004928006325
103 138838 2059158 1.702522278 0.003513468197
104 138838 2059158 1.89124012 0.00720158359
105 138838 2093752 1.599230886 0.001201580744
106 138838 2093752 1.731366634 0.002016373444
107 138838 2093752 2.133025646 0.003882177873
108 138838 2093752 2.501243114 0.00578583125
109 138838 2155825 1.549765229 0.001987339463
110 138838 2244928 1.739168644 0.001744085574
111 138838 2244928 2.351716042 0.004134870134
112 138838 2244928 2.464945078 0.00445231609
113 138838 2766997 1.808172464 0.002173136221
114 138838 2766997 2.073285818 0.003824697109
115 138838 2766997 2.601756096 0.005694386084
116 138838 2871005 1.577730536 0.00154626288
117 138838 2871005 1.750115395 0.002843281021
118 138838 2871005 2.281498194 0.003905391553
119 138838 2871005 2.385540009 0.00524333166
120 138839 200204 2.174696445 0.003678156529
121 138839 200204 2.232871294 0.003944436554
122 138839 200204 2.584882021 0.005018353462
123 138839 423844 1.670121789 0.002174111316
124 138839 423844 2.278360367 0.003726151073
125 138839 767262 1.904173374 0.003078661859
126 138839 991497 1.544024229 0.001626432873
127 138839 1390641 1.880611062 0.002395712538
128 138839 1653370 2.303762197 0.004452260677
129 138858 102575 1.592780113 0.003924073651
130 138858 102575 2.063285112 0.004027880263
131 138858 201564 1.611365318 0.001940514194
132 138858 201564 1.662409067 0.002141523641
133 138858 201564 1.705757856 0.002787646139
134 138858 201564 1.833002687 0.002100320999
135 138858 201564 2.798423529 0.006536697969
136 138858 265685 1.663359642 0.002797692781
137 138858 265685 1.731636763 0.002608390292
138 138858 265685 1.915987492 0.002857707441
139 138858 357229 1.945730567 0.002938190475
140 138858 357229 2.166409492 0.00371830794
141 138859 570 1.844599366 0.002317536389
142 138859 276444 1.538530707 0.002092046663
143 138859 276444 2.248389959 0.004854036029
144 138859 330580 2.019775629 0.01039230451
145 138860 143679 2.401939631 0.007118714042
146 138860 208161 1.479544997 0.0009715170017
147 138860 208161 1.655370116 0.003685141215
148 138860 208161 1.75060308 0.00239831605
149 138860 208161 1.770868897 0.003064320423
150 138860 208161 2.219838381 0.004632499069
151 138860 208161 2.221578836 0.004190362524
152 138860 208161 2.262995958 0.005008043721
153 138860 345114 1.762916923 0.003123947885
154 138860 489837 1.543135762 0.002055266406
155 138860 489837 1.959634662 0.00381740788
156 138860 503654 1.500008941 0.001278241049
157 138860 610306 1.717355132 0.00352845015
158 138860 834464 1.72269249 0.002944107866
159 138860 834464 1.893401146 0.002757634735
160 138860 1025955 1.652544498 0.003819972975
161 138860 1131021 1.781476021 0.007389314473
162 138860 1131021 2.005607605 0.01034210157
163 138860 1179570 1.584152579 0.001889135456
164 138860 1179570 1.740227342 0.002534062369
165 138860 1215494 2.167953491 0.003677665023
166 138860 1215494 2.551178694 0.005256656557
167 138860 1283399 1.484737277 0.0006765073631
168 138860 1283399 1.665425897 0.002507780213
169 138860 1283399 2.129957914 0.004133842885
170 138860 2219677 1.785274386 0.004074641038
171 138860 2219677 1.803343534 0.004840304609
172 138860 2219677 2.185827255 0.006317545194
173 138860 2344453 1.798965573 0.005974353291
174 138860 2344453 1.823584557 0.007123247255
175 138860 2344453 1.898505569 0.006264706142
176 138860 2344453 1.913982391 0.005103043281
177 138860 2344453 1.917794228 0.003978102002
178 138860 2344453 1.980381846 0.005499233026
179 138860 2344453 2.201278448 0.006332985591
180 138860 2344453 2.573615074 0.006728116889
181 138861 561391 1.655719161 0.001845429186
182 138861 561391 1.682796359 0.002722012112
183 138861 561391 1.687251329 0.002418228658
184 138861 561391 1.87345767 0.003442594549
185 138861 659184 1.812654376 0.003089582548
186 138861 659184 2.094381094 0.004127133638
187 138861 659184 2.188167572 0.003814458614
188 138861 665527 1.533196092 0.002167759929
189 138861 665527 1.710601091 0.004131243099
190 138863 21170 1.54483521 0.001528806984
191 138863 228678 2.038251638 0.003781935433
192 138863 321877 1.782265186 0.002983539365
193 138863 321877 1.805060506 0.003192010336
194 138863 321877 2.034231424 0.006851009093
195 138863 321877 2.211955786 0.00500615919
196 138863 321877 2.322641373 0.005287148058
197 138863 359195 2.133557796 0.004146672785
198 138863 453753 1.618135929 0.003015471622
199 138863 459282 2.24716115 0.004555333406
200 138863 494026 1.890632629 0.003133099759
201 138863 494026 2.193242311 0.005427201744
202 138863 494026 2.761446953 0.007596681826
203 138863 596220 2.034060955 0.004101886414
204 138863 596220 2.176462412 0.00394929247
205 138863 621097 1.520872712 0.002248894889
206 138863 621097 1.655390978 0.0028925566
207 138863 621097 1.847709537 0.004764585756
208 138863 621097 1.932689309 0.00365306437
209 138863 621097 2.557096004 0.005086128134
210 138863 835979 1.71877861 0.004154709168
211 138863 835979 2.756489992 0.006823833566
