    -2.232422883       -0.8915687721E-01   -0.8892487601E-08
    -1.322669920       -0.4237191849        0.3647279553E-06
    -3.344281205       -0.1192621733        0.7791377235E-06
    0.1566511739       -0.3720814721        0.3270889773E-06
    -1.127141096        0.4948274978        0.1750591272E-04
   -0.5482159743        0.5837936907        0.2866794715E-06
    -2.089058260        -2.164487862        0.6748827680E-04
   -0.2663837627        -1.143572421        0.6212288364E-05
    -1.433362406       -0.7536140064        0.3907456062E-04
    -2.901124414        -1.727507448        0.4063611557E-04
    -1.889699700       -0.2719497736        0.7538705304E-05
    -2.399538077       -0.4183396986        0.2698304785E-06
   -0.7651690054       -0.2419554810E-01    0.1317399021E-06
    -1.968493131        -1.659774446        0.6855545784E-05
    -2.622181231         1.714791440        0.6657530722E-04
    -1.090977900        0.5868232513        0.6121393959E-05
    -2.781862556       -0.2121387720        0.3966916940E-04
    -2.065284403       -0.1710180050        0.7158657303E-05
    -2.203541333         1.074859438        0.2731198676E-06
    0.6586319584        0.2098701424        0.1332688520E-06
    -3.050615702        0.3423099320        0.5908009517E-05
    -1.710935349        0.5589630728        0.3087855811E-06
    -2.219122341        -3.690720295        0.6331940949E-04
   -0.5213067240        0.6550419304        0.6151505511E-05
    -3.595179797       -0.1530000844        0.3695673540E-04
    -1.475387630        0.4923953523        0.8003096384E-05
   -0.4748305267        0.9003655531E-01    0.2904072570E-06
    -2.541368298       -0.2139647383        0.1561274438E-04
   -0.7327187487        0.6359256386        0.3219925737E-06
   -0.7578315819         1.386917609        0.1799480113E-04
   -0.9024686375         2.380701228        0.1890042454E-07
    -2.237121480       -0.5601741895        0.1515987211E-04
    -2.109915288        0.5535333584        0.2782247843E-06
    -1.838863843         1.446377210        0.1115887995E-06
    0.2742753474       -0.6363541371        0.4672886671E-07
    -3.426097463        -1.021597763        0.2450740924E-05
    -1.416142169        -1.168980279        0.3194336304E-06
    -2.985857511         1.367398951        0.7074532839E-04
    -1.248252149        0.4268497429        0.6200709454E-05
    -3.177665529        0.3189550058        0.2778866729E-06
    -1.625899480        0.9981247800        0.1309742230E-06
   -0.5986638919       -0.1209459576        0.2671584541E-07
    -1.282598308       -0.4702421430        0.1794636809E-06
    -2.617733327        -1.209997104        0.1113423586E-04
    -1.384990827         1.260382718        0.4474226493E-04
   -0.3356629992        0.6530970808E-01    0.7571061928E-05
    -1.845182209        0.1476623147        0.4234820418E-04
    -1.046994999       -0.4217930528        0.7242505524E-05
    -1.610749933       -0.5550538934        0.4343820548E-04
    -1.765723563         1.903136670        0.4315311399E-04
    -1.506363219        -1.197519497        0.6835544464E-04
    -1.486712099        -1.632902301        0.1082964236E-04
    -2.310588374        0.7266804615        0.4117661135E-04
    -3.394920654       -0.4630297350        0.4286621044E-04
   -0.1884020435        0.2527262649E-01    0.8803841322E-05
   -0.9110065129       -0.2889272491        0.4265394093E-04
    0.3607376895        0.3018391754        0.7673230111E-05
   -0.7948265477         1.745659069        0.6070151806E-04
    -1.252027910        0.8764910154        0.6735477499E-04
    -3.097630860        0.6873970639        0.6174734589E-04
    -1.503053385        -1.171870383        0.6145873258E-05
    -1.769970675        0.4411809015        0.4396889772E-04
    -2.184815882        0.7058201541        0.6830734364E-05
    -1.613229567         1.197332785        0.2830189355E-06
    -4.751809961        -2.188785063        0.5796076961E-04
    -2.388650147        0.4890285777        0.6826844992E-04
    -1.283335930        0.3162392489        0.5658829834E-05
    -2.316461589        0.4720207177        0.3862572644E-04
    -1.885875006       -0.8985700161        0.7044416406E-05
    -1.890336965       -0.8148974743       -0.1243481922E-07
    -4.002486174       -0.2679721826        0.3956393883E-05
    -2.026591779        -1.206556311        0.3277944913E-06
    -2.481508519       -0.5951499445        0.1769264761E-04
    -2.035497983        0.6508723980        0.2762646283E-06
    -1.512516006        0.7218680923        0.1190493989E-06
    -4.049601295         1.028025926        0.6326098638E-05
    -3.571868574        0.1727075270        0.2862871161E-06
    -2.456880656       -0.8622487745        0.1202971423E-04
   -0.8707223187        0.9086119660        0.3156149607E-06
    -1.115715750       -0.5749362481E-01    0.1169659785E-06
    -1.481665646         1.277971701        0.7348230778E-05
   -0.3497636568        0.1087585348        0.3064488542E-06
    -1.585822321        0.7495010902E-01    0.6465373999E-06
    -3.587677535        -1.221124974        0.3901904058E-04
   -0.5905393388        0.6206921184        0.8683047941E-05
   -0.6716699866        -1.273752950        0.4343101428E-04
   -0.4294957549        0.3533224839        0.6942475692E-05
    -1.405116759       -0.2682855725        0.4250490579E-04
    -1.905101260        -1.516443076        0.4441841446E-04
   -0.4237187781       -0.2093751048        0.7771924674E-05
     1.001757997        0.8509438463        0.3070026109E-06
