      0.3652839954E-04     13.30093854        -18.78060059        -5.328903132         10.87333517    
       13.30093854         8131518.927        -14804052.29        -395824.0640         7737014.293    
      -18.78060059        -14804052.29         38942084.73        -20028782.79        -6708601.522    
      -5.328903132        -395824.0640        -20028782.79         57150481.78        -38431032.42    
       10.87333517         7737014.293        -6708601.522        -38431032.42         43052122.69    
