      0.2546211035E-03     12.42943801        -18.25501956        -4.506238950         10.52633903    
       12.42943801         997083.8388        -1854208.300        -7498.752353         953488.1789    
      -18.25501956        -1854208.300         4922098.847        -2592625.048        -801203.7032    
      -4.506238950        -7498.752353        -2592625.048         7203703.877        -4820012.676    
       10.52633903         953488.1789        -801203.7032        -4820012.676         5364614.231    
